"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DLY-DUTR-NORMAL","meas_flag_DLY-DUTR-NORMAL","comp_flag_DLY-DUTR-NORMAL","years_DLY-DUTR-NORMAL","DLY-DUTR-STDDEV","meas_flag_DLY-DUTR-STDDEV","comp_flag_DLY-DUTR-STDDEV","years_DLY-DUTR-STDDEV","DLY-PRCP-PCTALL-GE010HI","meas_flag_DLY-PRCP-PCTALL-GE010HI","comp_flag_DLY-PRCP-PCTALL-GE010HI","years_DLY-PRCP-PCTALL-GE010HI","DLY-PRCP-PCTALL-GE025HI","meas_flag_DLY-PRCP-PCTALL-GE025HI","comp_flag_DLY-PRCP-PCTALL-GE025HI","years_DLY-PRCP-PCTALL-GE025HI","DLY-PRCP-PCTALL-GE050HI","meas_flag_DLY-PRCP-PCTALL-GE050HI","comp_flag_DLY-PRCP-PCTALL-GE050HI","years_DLY-PRCP-PCTALL-GE050HI","DLY-TAVG-NORMAL","meas_flag_DLY-TAVG-NORMAL","comp_flag_DLY-TAVG-NORMAL","years_DLY-TAVG-NORMAL","DLY-TAVG-STDDEV","meas_flag_DLY-TAVG-STDDEV","comp_flag_DLY-TAVG-STDDEV","years_DLY-TAVG-STDDEV","DLY-TMAX-NORMAL","meas_flag_DLY-TMAX-NORMAL","comp_flag_DLY-TMAX-NORMAL","years_DLY-TMAX-NORMAL","DLY-TMAX-STDDEV","meas_flag_DLY-TMAX-STDDEV","comp_flag_DLY-TMAX-STDDEV","years_DLY-TMAX-STDDEV","DLY-TMIN-NORMAL","meas_flag_DLY-TMIN-NORMAL","comp_flag_DLY-TMIN-NORMAL","years_DLY-TMIN-NORMAL","DLY-TMIN-STDDEV","meas_flag_DLY-TMIN-STDDEV","comp_flag_DLY-TMIN-STDDEV","years_DLY-TMIN-STDDEV"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","04-04","-9.7"," ","R","14","-15.2"," ","R","14",,,,,,,,,,,,,"23.8"," ","R","14","-15.4"," ","R","14","27.8"," ","R","14","-15.4"," ","R","14","19.8"," ","R","14","-14.8"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","04-05","-9.7"," ","R","14","-15.2"," ","R","14",,,,,,,,,,,,,"23.9"," ","R","14","-15.5"," ","R","14","27.9"," ","R","14","-15.4"," ","R","14","19.9"," ","R","14","-14.9"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","04-06","-9.8"," ","R","14","-15.2"," ","R","14",,,,,,,,,,,,,"24.1"," ","R","14","-15.5"," ","R","14","28.1"," ","R","14","-15.5"," ","R","14","20.1"," ","R","14","-14.9"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","04-07","-9.8"," ","R","14","-15.2"," ","R","14",,,,,,,,,,,,,"24.2"," ","R","14","-15.6"," ","R","14","28.2"," ","R","14","-15.5"," ","R","14","20.2"," ","R","14","-14.9"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","04-08","-9.8"," ","R","14","-15.2"," ","R","14",,,,,,,,,,,,,"24.3"," ","R","14","-15.6"," ","R","14","28.3"," ","R","14","-15.5"," ","R","14","20.3"," ","R","14","-14.9"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","04-09","-9.8"," ","R","14","-15.2"," ","R","14",,,,,,,,,,,,,"24.4"," ","R","14","-15.6"," ","R","14","28.3"," ","R","14","-15.5"," ","R","14","20.4"," ","R","14","-14.9"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","04-10","-9.8"," ","R","14","-15.2"," ","R","14",,,,,,,,,,,,,"24.5"," ","R","14","-15.6"," ","R","14","28.4"," ","R","14","-15.5"," ","R","14","20.5"," ","R","14","-15.0"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","04-11","-9.9"," ","R","14","-15.2"," ","R","14",,,,,,,,,,,,,"24.6"," ","R","14","-15.6"," ","R","14","28.6"," ","R","14","-15.6"," ","R","14","20.6"," ","R","14","-15.0"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","04-12","-9.9"," ","R","14","-15.2"," ","R","14",,,,,,,,,,,,,"24.7"," ","R","14","-15.7"," ","R","14","28.6"," ","R","14","-15.6"," ","R","14","20.7"," ","R","14","-15.0"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","04-13","-9.9"," ","R","14","-15.2"," ","R","14",,,,,,,,,,,,,"24.8"," ","R","14","-15.7"," ","R","14","28.7"," ","R","14","-15.6"," ","R","14","20.8"," ","R","14","-15.1"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","04-14","-9.9"," ","R","14","-15.1"," ","R","14",,,,,,,,,,,,,"24.8"," ","R","14","-15.7"," ","R","14","28.8"," ","R","14","-15.6"," ","R","14","20.9"," ","R","14","-15.1"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","04-15","-9.9"," ","R","14","-15.1"," ","R","14",,,,,,,,,,,,,"24.9"," ","R","14","-15.7"," ","R","14","28.9"," ","R","14","-15.6"," ","R","14","21.1"," ","R","14","-15.1"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","04-16","-9.9"," ","R","14","-15.1"," ","R","14",,,,,,,,,,,,,"25.1"," ","R","14","-15.7"," ","R","14","28.9"," ","R","14","-15.6"," ","R","14","21.1"," ","R","14","-15.1"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","04-17","-9.9"," ","R","14","-15.1"," ","R","14",,,,,,,,,,,,,"25.1"," ","R","14","-15.8"," ","R","14","29.0"," ","R","14","-15.6"," ","R","14","21.2"," ","R","14","-15.1"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","04-18","-10.0"," ","R","14","-15.1"," ","R","14",,,,,,,,,,,,,"25.2"," ","R","14","-15.8"," ","R","14","29.1"," ","R","14","-15.7"," ","R","14","21.3"," ","R","14","-15.1"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","04-19","-10.0"," ","R","14","-15.1"," ","R","14",,,,,,,,,,,,,"25.2"," ","R","14","-15.8"," ","R","14","29.2"," ","R","14","-15.7"," ","R","14","21.3"," ","R","14","-15.1"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","04-20","-10.0"," ","R","14","-15.1"," ","R","14",,,,,,,,,,,,,"25.3"," ","R","14","-15.8"," ","R","14","29.2"," ","R","14","-15.7"," ","R","14","21.4"," ","R","14","-15.2"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","04-21","-10.0"," ","R","14","-15.1"," ","R","14",,,,,,,,,,,,,"25.4"," ","R","14","-15.8"," ","R","14","29.3"," ","R","14","-15.7"," ","R","14","21.4"," ","R","14","-15.2"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","04-22","-10.0"," ","R","14","-15.1"," ","R","14",,,,,,,,,,,,,"25.4"," ","R","14","-15.8"," ","R","14","29.3"," ","R","14","-15.7"," ","R","14","21.5"," ","R","14","-15.2"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","04-23","-10.0"," ","R","14","-15.1"," ","R","14",,,,,,,,,,,,,"25.4"," ","R","14","-15.8"," ","R","14","29.3"," ","R","14","-15.7"," ","R","14","21.6"," ","R","14","-15.2"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","04-24","-10.0"," ","R","14","-15.1"," ","R","14",,,,,,,,,,,,,"25.5"," ","R","14","-15.9"," ","R","14","29.4"," ","R","14","-15.7"," ","R","14","21.6"," ","R","14","-15.2"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","04-25","-10.0"," ","R","14","-15.0"," ","R","14",,,,,,,,,,,,,"25.6"," ","R","14","-15.9"," ","R","14","29.4"," ","R","14","-15.8"," ","R","14","21.7"," ","R","14","-15.2"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","04-26","-10.0"," ","R","14","-15.0"," ","R","14",,,,,,,,,,,,,"25.6"," ","R","14","-15.9"," ","R","14","29.5"," ","R","14","-15.8"," ","R","14","21.7"," ","R","14","-15.2"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","04-27","-10.0"," ","R","14","-15.0"," ","R","14",,,,,,,,,,,,,"25.6"," ","R","14","-15.9"," ","R","14","29.5"," ","R","14","-15.8"," ","R","14","21.7"," ","R","14","-15.2"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","04-28","-9.9"," ","R","14","-15.0"," ","R","14",,,,,,,,,,,,,"25.6"," ","R","14","-15.9"," ","R","14","29.6"," ","R","14","-15.8"," ","R","14","21.7"," ","R","14","-15.2"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","04-29","-9.9"," ","R","14","-15.0"," ","R","14",,,,,,,,,,,,,"25.7"," ","R","14","-15.9"," ","R","14","29.6"," ","R","14","-15.8"," ","R","14","21.7"," ","R","14","-15.2"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","04-30","-9.9"," ","R","14","-15.0"," ","R","14",,,,,,,,,,,,,"25.7"," ","R","14","-16.0"," ","R","14","29.6"," ","R","14","-15.9"," ","R","14","21.8"," ","R","14","-15.2"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","05-01","-9.9"," ","R","15","-14.9"," ","R","15",,,,,,,,,,,,,"25.7"," ","R","15","-16.0"," ","R","15","29.6"," ","R","15","-15.9"," ","R","15","21.8"," ","R","15","-15.2"," ","R","15"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","05-02","-9.9"," ","R","15","-14.9"," ","R","15",,,,,,,,,,,,,"25.7"," ","R","15","-16.0"," ","R","15","29.6"," ","R","15","-15.9"," ","R","15","21.8"," ","R","15","-15.2"," ","R","15"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","05-03","-9.9"," ","R","15","-14.9"," ","R","15",,,,,,,,,,,,,"25.7"," ","R","15","-16.1"," ","R","15","29.7"," ","R","15","-15.9"," ","R","15","21.8"," ","R","15","-15.2"," ","R","15"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","05-04","-9.9"," ","R","15","-14.9"," ","R","15",,,,,,,,,,,,,"25.7"," ","R","15","-16.1"," ","R","15","29.7"," ","R","15","-15.9"," ","R","15","21.8"," ","R","15","-15.2"," ","R","15"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","05-05","-9.9"," ","R","15","-14.9"," ","R","15",,,,,,,,,,,,,"25.8"," ","R","15","-16.1"," ","R","15","29.7"," ","R","15","-15.9"," ","R","15","21.8"," ","R","15","-15.2"," ","R","15"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","05-06","-9.9"," ","R","15","-14.9"," ","R","15",,,,,,,,,,,,,"25.8"," ","R","15","-16.1"," ","R","15","29.7"," ","R","15","-16.0"," ","R","15","21.8"," ","R","15","-15.2"," ","R","15"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","05-07","-9.9"," ","R","15","-14.9"," ","R","15",,,,,,,,,,,,,"25.8"," ","R","15","-16.1"," ","R","15","29.7"," ","R","15","-16.0"," ","R","15","21.8"," ","R","15","-15.2"," ","R","15"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","05-08","-9.9"," ","R","15","-14.9"," ","R","15",,,,,,,,,,,,,"25.8"," ","R","15","-16.1"," ","R","15","29.7"," ","R","15","-16.0"," ","R","15","21.8"," ","R","15","-15.2"," ","R","15"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","05-09","-9.9"," ","R","15","-14.9"," ","R","15",,,,,,,,,,,,,"25.8"," ","R","15","-16.1"," ","R","15","29.8"," ","R","15","-16.1"," ","R","15","21.9"," ","R","15","-15.3"," ","R","15"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","05-10","-9.9"," ","R","15","-14.9"," ","R","15",,,,,,,,,,,,,"25.8"," ","R","15","-16.2"," ","R","15","29.8"," ","R","15","-16.1"," ","R","15","21.9"," ","R","15","-15.3"," ","R","15"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","05-11","-9.9"," ","R","15","-14.9"," ","R","15",,,,,,,,,,,,,"25.8"," ","R","15","-16.2"," ","R","15","29.8"," ","R","15","-16.1"," ","R","15","21.9"," ","R","15","-15.3"," ","R","15"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","05-12","-9.9"," ","R","15","-14.9"," ","R","15",,,,,,,,,,,,,"25.9"," ","R","15","-16.2"," ","R","15","29.8"," ","R","15","-16.1"," ","R","15","21.9"," ","R","15","-15.3"," ","R","15"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","05-13","-9.9"," ","R","15","-14.9"," ","R","15",,,,,,,,,,,,,"25.9"," ","R","15","-16.2"," ","R","15","29.8"," ","R","15","-16.1"," ","R","15","21.9"," ","R","15","-15.3"," ","R","15"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","05-14","-9.9"," ","R","15","-14.9"," ","R","15",,,,,,,,,,,,,"25.9"," ","R","15","-16.2"," ","R","15","29.8"," ","R","15","-16.1"," ","R","15","22.0"," ","R","15","-15.3"," ","R","15"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","05-15","-9.9"," ","R","15","-14.9"," ","R","15",,,,,,,,,,,,,"25.9"," ","R","15","-16.2"," ","R","15","29.9"," ","R","15","-16.1"," ","R","15","22.0"," ","R","15","-15.3"," ","R","15"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","05-16","-9.9"," ","R","15","-15.0"," ","R","15",,,,,,,,,,,,,"26.0"," ","R","15","-16.2"," ","R","15","29.9"," ","R","15","-16.1"," ","R","15","22.1"," ","R","15","-15.3"," ","R","15"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","05-17","-9.9"," ","R","15","-15.0"," ","R","15",,,,,,,,,,,,,"26.0"," ","R","15","-16.2"," ","R","15","29.9"," ","R","15","-16.1"," ","R","15","22.1"," ","R","15","-15.3"," ","R","15"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","05-18","-9.9"," ","R","15","-15.0"," ","R","15",,,,,,,,,,,,,"26.1"," ","R","15","-16.2"," ","R","15","30.0"," ","R","15","-16.1"," ","R","15","22.2"," ","R","15","-15.3"," ","R","15"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","05-19","-9.9"," ","R","15","-15.0"," ","R","15",,,,,,,,,,,,,"26.1"," ","R","15","-16.2"," ","R","15","30.0"," ","R","15","-16.1"," ","R","15","22.2"," ","R","15","-15.3"," ","R","15"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","05-20","-10.0"," ","R","15","-15.1"," ","R","15",,,,,,,,,,,,,"26.2"," ","R","15","-16.2"," ","R","15","30.1"," ","R","15","-16.1"," ","R","15","22.3"," ","R","15","-15.3"," ","R","15"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","05-21","-10.0"," ","R","15","-15.1"," ","R","15",,,,,,,,,,,,,"26.2"," ","R","15","-16.2"," ","R","15","30.1"," ","R","15","-16.1"," ","R","15","22.3"," ","R","15","-15.4"," ","R","15"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","05-22","-10.0"," ","R","15","-15.1"," ","R","15",,,,,,,,,,,,,"26.3"," ","R","15","-16.2"," ","R","15","30.2"," ","R","15","-16.1"," ","R","15","22.4"," ","R","15","-15.4"," ","R","15"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","05-23","-10.1"," ","R","15","-15.1"," ","R","15",,,,,,,,,,,,,"26.3"," ","R","15","-16.2"," ","R","15","30.2"," ","R","15","-16.1"," ","R","15","22.4"," ","R","15","-15.4"," ","R","15"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","05-24","-10.1"," ","R","15","-15.2"," ","R","15",,,,,,,,,,,,,"26.4"," ","R","15","-16.2"," ","R","15","30.2"," ","R","15","-16.1"," ","R","15","22.6"," ","R","15","-15.4"," ","R","15"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","05-25","-10.1"," ","R","15","-15.2"," ","R","15",,,,,,,,,,,,,"26.4"," ","R","15","-16.2"," ","R","15","30.3"," ","R","15","-16.1"," ","R","15","22.6"," ","R","15","-15.5"," ","R","15"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","05-26","-10.1"," ","R","15","-15.2"," ","R","15",,,,,,,,,,,,,"26.6"," ","R","15","-16.2"," ","R","15","30.3"," ","R","15","-16.1"," ","R","15","22.7"," ","R","15","-15.5"," ","R","15"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","05-27","-10.2"," ","R","15","-15.3"," ","R","15",,,,,,,,,,,,,"26.6"," ","R","15","-16.3"," ","R","15","30.4"," ","R","15","-16.1"," ","R","15","22.8"," ","R","15","-15.6"," ","R","15"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","05-28","-10.2"," ","R","15","-15.3"," ","R","15",,,,,,,,,,,,,"26.7"," ","R","15","-16.3"," ","R","15","30.5"," ","R","15","-16.1"," ","R","15","22.9"," ","R","15","-15.6"," ","R","15"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","05-29","-10.2"," ","R","15","-15.3"," ","R","15",,,,,,,,,,,,,"26.8"," ","R","15","-16.3"," ","R","15","30.6"," ","R","15","-16.1"," ","R","15","23.0"," ","R","15","-15.6"," ","R","15"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","05-30","-10.3"," ","R","15","-15.4"," ","R","15",,,,,,,,,,,,,"26.8"," ","R","15","-16.3"," ","R","15","30.6"," ","R","15","-16.1"," ","R","15","23.1"," ","R","15","-15.6"," ","R","15"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","05-31","-10.3"," ","R","15","-15.4"," ","R","15",,,,,,,,,,,,,"26.9"," ","R","15","-16.3"," ","R","15","30.7"," ","R","15","-16.1"," ","R","15","23.2"," ","R","15","-15.7"," ","R","15"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","06-01","-10.3"," ","R","14","-15.4"," ","R","14",,,,,,,,,,,,,"27.0"," ","R","14","-16.3"," ","R","14","30.7"," ","R","14","-16.2"," ","R","14","23.3"," ","R","14","-15.7"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","06-02","-10.4"," ","R","14","-15.5"," ","R","14",,,,,,,,,,,,,"27.1"," ","R","14","-16.3"," ","R","14","30.8"," ","R","14","-16.2"," ","R","14","23.4"," ","R","14","-15.7"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","06-03","-10.4"," ","R","14","-15.6"," ","R","14",,,,,,,,,,,,,"27.2"," ","R","14","-16.3"," ","R","14","30.9"," ","R","14","-16.2"," ","R","14","23.5"," ","R","14","-15.7"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","06-04","-10.4"," ","R","14","-15.6"," ","R","14",,,,,,,,,,,,,"27.3"," ","R","14","-16.3"," ","R","14","30.9"," ","R","14","-16.2"," ","R","14","23.6"," ","R","14","-15.8"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","06-05","-10.4"," ","R","14","-15.6"," ","R","14",,,,,,,,,,,,,"27.4"," ","R","14","-16.3"," ","R","14","31.1"," ","R","14","-16.2"," ","R","14","23.7"," ","R","14","-15.8"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","06-06","-10.5"," ","R","14","-15.6"," ","R","14",,,,,,,,,,,,,"27.4"," ","R","14","-16.3"," ","R","14","31.1"," ","R","14","-16.2"," ","R","14","23.8"," ","R","14","-15.8"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","06-07","-10.6"," ","R","14","-15.7"," ","R","14",,,,,,,,,,,,,"27.6"," ","R","14","-16.3"," ","R","14","31.2"," ","R","14","-16.2"," ","R","14","23.9"," ","R","14","-15.8"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","06-08","-10.6"," ","R","14","-15.7"," ","R","14",,,,,,,,,,,,,"27.7"," ","R","14","-16.4"," ","R","14","31.2"," ","R","14","-16.2"," ","R","14","24.1"," ","R","14","-15.9"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","06-09","-10.6"," ","R","14","-15.7"," ","R","14",,,,,,,,,,,,,"27.7"," ","R","14","-16.4"," ","R","14","31.3"," ","R","14","-16.2"," ","R","14","24.1"," ","R","14","-15.9"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","06-10","-10.6"," ","R","14","-15.8"," ","R","14",,,,,,,,,,,,,"27.8"," ","R","14","-16.4"," ","R","14","31.4"," ","R","14","-16.2"," ","R","14","24.2"," ","R","14","-15.9"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","06-11","-10.7"," ","R","14","-15.8"," ","R","14",,,,,,,,,,,,,"27.9"," ","R","14","-16.4"," ","R","14","31.4"," ","R","14","-16.2"," ","R","14","24.3"," ","R","14","-15.9"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","06-12","-10.7"," ","R","14","-15.8"," ","R","14",,,,,,,,,,,,,"27.9"," ","R","14","-16.4"," ","R","14","31.5"," ","R","14","-16.3"," ","R","14","24.4"," ","R","14","-15.9"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","06-13","-10.7"," ","R","14","-15.8"," ","R","14",,,,,,,,,,,,,"28.1"," ","R","14","-16.4"," ","R","14","31.6"," ","R","14","-16.3"," ","R","14","24.5"," ","R","14","-15.9"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","06-14","-10.7"," ","R","14","-15.8"," ","R","14",,,,,,,,,,,,,"28.1"," ","R","14","-16.4"," ","R","14","31.6"," ","R","14","-16.3"," ","R","14","24.6"," ","R","14","-16.0"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","06-15","-10.7"," ","R","14","-15.8"," ","R","14",,,,,,,,,,,,,"28.2"," ","R","14","-16.4"," ","R","14","31.7"," ","R","14","-16.3"," ","R","14","24.7"," ","R","14","-16.0"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","06-16","-10.8"," ","R","14","-15.9"," ","R","14",,,,,,,,,,,,,"28.2"," ","R","14","-16.5"," ","R","14","31.7"," ","R","14","-16.3"," ","R","14","24.7"," ","R","14","-16.0"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","06-17","-10.8"," ","R","14","-15.9"," ","R","14",,,,,,,,,,,,,"28.3"," ","R","14","-16.5"," ","R","14","31.8"," ","R","14","-16.3"," ","R","14","24.8"," ","R","14","-16.1"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","06-18","-10.8"," ","R","14","-15.9"," ","R","14",,,,,,,,,,,,,"28.3"," ","R","14","-16.5"," ","R","14","31.8"," ","R","14","-16.3"," ","R","14","24.8"," ","R","14","-16.1"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","06-19","-10.8"," ","R","14","-15.9"," ","R","14",,,,,,,,,,,,,"28.4"," ","R","14","-16.5"," ","R","14","31.9"," ","R","14","-16.3"," ","R","14","24.9"," ","R","14","-16.1"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","06-20","-10.8"," ","R","14","-15.9"," ","R","14",,,,,,,,,,,,,"28.4"," ","R","14","-16.5"," ","R","14","31.9"," ","R","14","-16.4"," ","R","14","24.9"," ","R","14","-16.1"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","06-21","-10.8"," ","R","14","-15.9"," ","R","14",,,,,,,,,,,,,"28.4"," ","R","14","-16.5"," ","R","14","31.9"," ","R","14","-16.4"," ","R","14","25.0"," ","R","14","-16.1"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","06-22","-10.8"," ","R","14","-15.9"," ","R","14",,,,,,,,,,,,,"28.5"," ","R","14","-16.6"," ","R","14","32.0"," ","R","14","-16.4"," ","R","14","25.0"," ","R","14","-16.1"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","06-23","-10.8"," ","R","14","-15.9"," ","R","14",,,,,,,,,,,,,"28.6"," ","R","14","-16.6"," ","R","14","32.0"," ","R","14","-16.4"," ","R","14","25.1"," ","R","14","-16.1"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","06-24","-10.8"," ","R","14","-16.0"," ","R","14",,,,,,,,,,,,,"28.6"," ","R","14","-16.6"," ","R","14","32.1"," ","R","14","-16.4"," ","R","14","25.1"," ","R","14","-16.1"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","06-25","-10.8"," ","R","14","-16.0"," ","R","14",,,,,,,,,,,,,"28.6"," ","R","14","-16.6"," ","R","14","32.1"," ","R","14","-16.4"," ","R","14","25.1"," ","R","14","-16.1"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","06-26","-10.8"," ","R","14","-16.0"," ","R","14",,,,,,,,,,,,,"28.6"," ","R","14","-16.6"," ","R","14","32.1"," ","R","14","-16.4"," ","R","14","25.1"," ","R","14","-16.1"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","06-27","-10.8"," ","R","14","-16.0"," ","R","14",,,,,,,,,,,,,"28.6"," ","R","14","-16.6"," ","R","14","32.1"," ","R","14","-16.4"," ","R","14","25.1"," ","R","14","-16.1"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","06-28","-10.8"," ","R","14","-16.1"," ","R","14",,,,,,,,,,,,,"28.6"," ","R","14","-16.6"," ","R","14","32.1"," ","R","14","-16.4"," ","R","14","25.1"," ","R","14","-16.1"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","06-29","-10.8"," ","R","14","-16.1"," ","R","14",,,,,,,,,,,,,"28.6"," ","R","14","-16.6"," ","R","14","32.1"," ","R","14","-16.4"," ","R","14","25.1"," ","R","14","-16.1"," ","R","14"
"USC00083909","HIALEAH, FL US"," 25.8175"," -80.2858","   3.7","06-30","-10.8"," ","R","14","-16.1"," ","R","14",,,,,,,,,,,,,"28.6"," ","R","14","-16.6"," ","R","14","32.1"," ","R","14","-16.4"," ","R","14","25.1"," ","R","14","-16.1"," ","R","14"
